Pokemon,Generation,Color,Moves,Versions
baltoy-4,4,0xFFCC33,"[['1', 'Confusion', 'Psychic', '50', '100'], ['3', 'Harden', 'Normal', '--', '--'], ['5', 'Rapid Spin', 'Normal', '20', '100'], ['7', 'Mud-Slap', 'Ground', '20', '100'], ['11', 'Psybeam', 'Psychic', '65', '100'], ['15', 'Rock Tomb', 'Rock', '60', '95'], ['19', 'Self-Destruct', 'Normal', '200', '100'], ['25', 'Ancient Power', 'Rock', '60', '100'], ['31', 'Power Trick', 'Psychic', '--', '--'], ['37', 'Sandstorm', 'Rock', '--', '--'], ['45', 'Cosmic Power', 'Psychic', '--', '--'], ['53', 'Earth Power', 'Ground', '90', '100'], ['61', 'Heal Block', 'Psychic', '--', '--'], ['71', 'Explosion', 'Normal', '250', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
claydol-4,4,0xFFCC33,"[['1', 'Confusion', 'Psychic', '50', '100'], ['1', 'Harden', 'Normal', '--', '--'], ['1', 'Rapid Spin', 'Normal', '20', '100'], ['1', 'Teleport', 'Psychic', '--', '--'], ['3', 'Harden', 'Normal', '--', '--'], ['5', 'Rapid Spin', 'Normal', '20', '100'], ['7', 'Mud-Slap', 'Ground', '20', '100'], ['11', 'Psybeam', 'Psychic', '65', '100'], ['15', 'Rock Tomb', 'Rock', '60', '95'], ['19', 'Self-Destruct', 'Normal', '200', '100'], ['25', 'Ancient Power', 'Rock', '60', '100'], ['31', 'Power Trick', 'Psychic', '--', '--'], ['36', 'Hyper Beam', 'Normal', '150', '90'], ['40', 'Sandstorm', 'Rock', '--', '--'], ['51', 'Cosmic Power', 'Psychic', '--', '--'], ['62', 'Earth Power', 'Ground', '90', '100'], ['73', 'Heal Block', 'Psychic', '--', '--'], ['86', 'Explosion', 'Normal', '250', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
lileep-4,4,0xCC9966,"[['1', 'Astonish', 'Ghost', '30', '100'], ['1', 'Constrict', 'Normal', '10', '100'], ['8', 'Acid', 'Poison', '40', '100'], ['15', 'Ingrain', 'Grass', '--', '--'], ['22', 'Confuse Ray', 'Ghost', '--', '100'], ['29', 'Amnesia', 'Psychic', '--', '--'], ['36', 'Gastro Acid', 'Poison', '--', '100'], ['43', 'Ancient Power', 'Rock', '60', '100'], ['50', 'Energy Ball', 'Grass', '90', '100'], ['57', 'Spit Up', 'Normal', '--', '100'], ['57', 'Stockpile', 'Normal', '--', '--'], ['57', 'Swallow', 'Normal', '--', '--'], ['64', 'Wring Out', 'Normal', '--', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
cradily-4,4,0xCC9966,"[['1', 'Acid', 'Poison', '40', '100'], ['1', 'Astonish', 'Ghost', '30', '100'], ['1', 'Constrict', 'Normal', '10', '100'], ['1', 'Ingrain', 'Grass', '--', '--'], ['8', 'Acid', 'Poison', '40', '100'], ['15', 'Ingrain', 'Grass', '--', '--'], ['22', 'Confuse Ray', 'Ghost', '--', '100'], ['29', 'Amnesia', 'Psychic', '--', '--'], ['36', 'Ancient Power', 'Rock', '60', '100'], ['46', 'Gastro Acid', 'Poison', '--', '100'], ['56', 'Energy Ball', 'Grass', '90', '100'], ['66', 'Spit Up', 'Normal', '--', '100'], ['66', 'Stockpile', 'Normal', '--', '--'], ['66', 'Swallow', 'Normal', '--', '--'], ['76', 'Wring Out', 'Normal', '--', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
anorith-4,4,0xCC9966,"[['1', 'Harden', 'Normal', '--', '--'], ['1', 'Scratch', 'Normal', '40', '100'], ['7', 'Mud Sport', 'Ground', '--', '--'], ['13', 'Water Gun', 'Water', '40', '100'], ['19', 'Metal Claw', 'Steel', '50', '95'], ['25', 'Protect', 'Normal', '--', '--'], ['31', 'Ancient Power', 'Rock', '60', '100'], ['37', 'Fury Cutter', 'Bug', '40', '95'], ['43', 'Slash', 'Normal', '70', '100'], ['49', 'Rock Blast', 'Rock', '25', '90'], ['55', 'Crush Claw', 'Normal', '75', '95'], ['61', 'X-Scissor', 'Bug', '80', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
armaldo-4,4,0xCC9966,"[['1', 'Harden', 'Normal', '--', '--'], ['1', 'Mud Sport', 'Ground', '--', '--'], ['1', 'Scratch', 'Normal', '40', '100'], ['1', 'Water Gun', 'Water', '40', '100'], ['7', 'Mud Sport', 'Ground', '--', '--'], ['13', 'Water Gun', 'Water', '40', '100'], ['19', 'Metal Claw', 'Steel', '50', '95'], ['25', 'Protect', 'Normal', '--', '--'], ['31', 'Ancient Power', 'Rock', '60', '100'], ['37', 'Fury Cutter', 'Bug', '40', '95'], ['46', 'Slash', 'Normal', '70', '100'], ['55', 'Rock Blast', 'Rock', '25', '90'], ['67', 'Crush Claw', 'Normal', '75', '95'], ['73', 'X-Scissor', 'Bug', '80', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
feebas-4,4,0x3399FF,"[['1', 'Splash', 'Normal', '--', '--'], ['15', 'Tackle', 'Normal', '40', '100'], ['30', 'Flail', 'Normal', '--', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
milotic-4,4,0x3399FF,"[['1', 'Water Gun', 'Water', '40', '100'], ['1', 'Wrap', 'Normal', '15', '90'], ['5', 'Water Sport', 'Water', '--', '--'], ['9', 'Refresh', 'Normal', '--', '--'], ['13', 'Water Pulse', 'Water', '60', '100'], ['17', 'Twister', 'Dragon', '40', '100'], ['21', 'Recover', 'Normal', '--', '--'], ['25', 'Captivate', 'Normal', '--', '100'], ['29', 'Aqua Tail', 'Water', '90', '90'], ['33', 'Rain Dance', 'Water', '--', '--'], ['37', 'Hydro Pump', 'Water', '110', '80'], ['41', 'Attract', 'Normal', '--', '100'], ['45', 'Safeguard', 'Normal', '--', '--'], ['49', 'Aqua Ring', 'Water', '--', '--']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
castform-4,4,0x3399FF,"[['1', 'Tackle', 'Normal', '40', '100'], ['10', 'Ember', 'Fire', '40', '100'], ['10', 'Powder Snow', 'Ice', '40', '100'], ['10', 'Water Gun', 'Water', '40', '100'], ['20', 'Hail', 'Ice', '--', '--'], ['20', 'Rain Dance', 'Water', '--', '--'], ['20', 'Sunny Day', 'Fire', '--', '--'], ['30', 'Weather Ball', 'Normal', '50', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
kecleon-4,4,0x999966,"[['1', 'Astonish', 'Ghost', '30', '100'], ['1', 'Lick', 'Ghost', '30', '100'], ['1', 'Scratch', 'Normal', '40', '100'], ['1', 'Tail Whip', 'Normal', '--', '100'], ['1', 'Thief', 'Dark', '60', '100'], ['4', 'Bind', 'Normal', '15', '85'], ['7', 'Feint Attack', 'Dark', '60', '--'], ['10', 'Fury Swipes', 'Normal', '18', '80'], ['15', 'Psybeam', 'Psychic', '65', '100'], ['20', 'Shadow Sneak', 'Ghost', '40', '100'], ['25', 'Slash', 'Normal', '70', '100'], ['32', 'Screech', 'Normal', '--', '85'], ['39', 'Substitute', 'Normal', '--', '--'], ['46', 'Sucker Punch', 'Dark', '70', '100'], ['55', 'Shadow Claw', 'Ghost', '70', '100'], ['64', 'Ancient Power', 'Rock', '60', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
shuppet-4,4,0x9933FF,"[['1', 'Knock Off', 'Dark', '65', '100'], ['5', 'Screech', 'Normal', '--', '85'], ['8', 'Night Shade', 'Ghost', '--', '100'], ['13', 'Curse', 'Ghost', '--', '--'], ['16', 'Spite', 'Ghost', '--', '100'], ['20', 'Shadow Sneak', 'Ghost', '40', '100'], ['23', 'Will-O-Wisp', 'Fire', '--', '85'], ['28', 'Feint Attack', 'Dark', '60', '--'], ['31', 'Shadow Ball', 'Ghost', '80', '100'], ['35', 'Sucker Punch', 'Dark', '70', '100'], ['38', 'Embargo', 'Dark', '--', '100'], ['43', 'Snatch', 'Dark', '--', '--'], ['46', 'Grudge', 'Ghost', '--', '--'], ['50', 'Trick', 'Psychic', '--', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
banette-4,4,0x9933FF,"[['1', 'Curse', 'Ghost', '--', '--'], ['1', 'Knock Off', 'Dark', '65', '100'], ['1', 'Night Shade', 'Ghost', '--', '100'], ['1', 'Screech', 'Normal', '--', '85'], ['5', 'Night Shade', 'Ghost', '--', '100'], ['8', 'Screech', 'Normal', '--', '85'], ['13', 'Curse', 'Ghost', '--', '--'], ['16', 'Spite', 'Ghost', '--', '100'], ['20', 'Shadow Sneak', 'Ghost', '40', '100'], ['23', 'Will-O-Wisp', 'Fire', '--', '85'], ['28', 'Feint Attack', 'Dark', '60', '--'], ['31', 'Shadow Ball', 'Ghost', '80', '100'], ['35', 'Sucker Punch', 'Dark', '70', '100'], ['42', 'Embargo', 'Dark', '--', '100'], ['51', 'Snatch', 'Dark', '--', '--'], ['58', 'Grudge', 'Ghost', '--', '--'], ['66', 'Trick', 'Psychic', '--', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
duskull-4,4,0x9933FF,"[['1', 'Leer', 'Normal', '--', '100'], ['1', 'Night Shade', 'Ghost', '--', '100'], ['6', 'Disable', 'Normal', '--', '100'], ['9', 'Foresight', 'Normal', '--', '--'], ['14', 'Astonish', 'Ghost', '30', '100'], ['17', 'Confuse Ray', 'Ghost', '--', '100'], ['22', 'Shadow Sneak', 'Ghost', '40', '100'], ['25', 'Pursuit', 'Dark', '40', '100'], ['30', 'Curse', 'Ghost', '--', '--'], ['33', 'Will-O-Wisp', 'Fire', '--', '85'], ['38', 'Mean Look', 'Normal', '--', '--'], ['41', 'Payback', 'Dark', '50', '100'], ['46', 'Future Sight', 'Psychic', '120', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
dusclops-4,4,0x9933FF,"[['1', 'Bind', 'Normal', '15', '85'], ['1', 'Disable', 'Normal', '--', '100'], ['1', 'Fire Punch', 'Fire', '75', '100'], ['1', 'Gravity', 'Psychic', '--', '--'], ['1', 'Ice Punch', 'Ice', '75', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Night Shade', 'Ghost', '--', '100'], ['1', 'Thunder Punch', 'Electric', '75', '100'], ['6', 'Disable', 'Normal', '--', '100'], ['9', 'Foresight', 'Normal', '--', '--'], ['14', 'Astonish', 'Ghost', '30', '100'], ['17', 'Confuse Ray', 'Ghost', '--', '100'], ['22', 'Shadow Sneak', 'Ghost', '40', '100'], ['25', 'Pursuit', 'Dark', '40', '100'], ['30', 'Curse', 'Ghost', '--', '--'], ['33', 'Will-O-Wisp', 'Fire', '--', '85'], ['37', 'Shadow Punch', 'Ghost', '60', '--'], ['43', 'Mean Look', 'Normal', '--', '--'], ['51', 'Payback', 'Dark', '50', '100'], ['61', 'Future Sight', 'Psychic', '120', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
tropius-4,4,0x33FF00,"[['1', 'Gust', 'Flying', '40', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['7', 'Growth', 'Normal', '--', '--'], ['11', 'Razor Leaf', 'Grass', '55', '95'], ['17', 'Stomp', 'Normal', '65', '100'], ['21', 'Sweet Scent', 'Normal', '--', '--'], ['27', 'Whirlwind', 'Normal', '--', '--'], ['31', 'Magical Leaf', 'Grass', '60', '--'], ['37', 'Body Slam', 'Normal', '85', '100'], ['41', 'Synthesis', 'Grass', '--', '--'], ['47', 'Air Slash', 'Flying', '75', '95'], ['51', 'Solar Beam', 'Grass', '120', '100'], ['57', 'Natural Gift', 'Normal', '--', '100'], ['61', 'Leaf Storm', 'Grass', '130', '90']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
chimecho-4,4,0x999966,"[['1', 'Wrap', 'Normal', '15', '90'], ['6', 'Growl', 'Normal', '--', '100'], ['9', 'Astonish', 'Ghost', '30', '100'], ['14', 'Confusion', 'Psychic', '50', '100'], ['17', 'Uproar', 'Normal', '90', '100'], ['22', 'Take Down', 'Normal', '90', '85'], ['25', 'Yawn', 'Normal', '--', '--'], ['30', 'Psywave', 'Psychic', '--', '80'], ['33', 'Double-Edge', 'Normal', '120', '100'], ['38', 'Heal Bell', 'Normal', '--', '--'], ['41', 'Safeguard', 'Normal', '--', '--'], ['46', 'Extrasensory', 'Psychic', '80', '100'], ['49', 'Healing Wish', 'Psychic', '--', '--']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
absol-4,4,0x333333,"[['1', 'Scratch', 'Normal', '40', '100'], ['4', 'Leer', 'Normal', '--', '100'], ['9', 'Taunt', 'Dark', '--', '100'], ['12', 'Quick Attack', 'Normal', '40', '100'], ['17', 'Razor Wind', 'Normal', '80', '100'], ['20', 'Pursuit', 'Dark', '40', '100'], ['25', 'Swords Dance', 'Normal', '--', '--'], ['28', 'Bite', 'Dark', '60', '100'], ['33', 'Double Team', 'Normal', '--', '--'], ['36', 'Slash', 'Normal', '70', '100'], ['41', 'Future Sight', 'Psychic', '120', '100'], ['44', 'Sucker Punch', 'Dark', '70', '100'], ['49', 'Detect', 'Fighting', '--', '--'], ['52', 'Night Slash', 'Dark', '70', '100'], ['57', 'Me First', 'Normal', '--', '--'], ['60', 'Psycho Cut', 'Psychic', '70', '100'], ['65', 'Perish Song', 'Normal', '--', '--']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
wynaut-4,4,0xFF3399,"[['1', 'Charm', 'Fairy', '--', '100'], ['1', 'Encore', 'Normal', '--', '100'], ['1', 'Splash', 'Normal', '--', '--'], ['15', 'Counter', 'Fighting', '--', '100'], ['15', 'Destiny Bond', 'Ghost', '--', '--'], ['15', 'Mirror Coat', 'Psychic', '--', '100'], ['15', 'Safeguard', 'Normal', '--', '--']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
snorunt-4,4,0x99FFFF,"[['1', 'Leer', 'Normal', '--', '100'], ['1', 'Powder Snow', 'Ice', '40', '100'], ['4', 'Double Team', 'Normal', '--', '--'], ['10', 'Bite', 'Dark', '60', '100'], ['13', 'Icy Wind', 'Ice', '55', '95'], ['19', 'Headbutt', 'Normal', '70', '100'], ['22', 'Protect', 'Normal', '--', '--'], ['28', 'Ice Fang', 'Ice', '65', '95'], ['31', 'Crunch', 'Dark', '80', '100'], ['37', 'Ice Shard', 'Ice', '40', '100'], ['40', 'Hail', 'Ice', '--', '--'], ['46', 'Blizzard', 'Ice', '110', '70']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
glalie-4,4,0x99FFFF,"[['1', 'Bite', 'Dark', '60', '100'], ['1', 'Double Team', 'Normal', '--', '--'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Powder Snow', 'Ice', '40', '100'], ['4', 'Double Team', 'Normal', '--', '--'], ['10', 'Bite', 'Dark', '60', '100'], ['13', 'Icy Wind', 'Ice', '55', '95'], ['19', 'Headbutt', 'Normal', '70', '100'], ['22', 'Protect', 'Normal', '--', '--'], ['28', 'Ice Fang', 'Ice', '65', '95'], ['31', 'Crunch', 'Dark', '80', '100'], ['37', 'Ice Beam', 'Ice', '90', '100'], ['40', 'Hail', 'Ice', '--', '--'], ['51', 'Blizzard', 'Ice', '110', '70'], ['59', 'Sheer Cold', 'Ice', '--', '--']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
spheal-4,4,0x99FFFF,"[['1', 'Defense Curl', 'Normal', '--', '--'], ['1', 'Growl', 'Normal', '--', '100'], ['1', 'Powder Snow', 'Ice', '40', '100'], ['1', 'Water Gun', 'Water', '40', '100'], ['7', 'Encore', 'Normal', '--', '100'], ['13', 'Ice Ball', 'Ice', '30', '90'], ['19', 'Body Slam', 'Normal', '85', '100'], ['25', 'Aurora Beam', 'Ice', '65', '100'], ['31', 'Hail', 'Ice', '--', '--'], ['37', 'Rest', 'Psychic', '--', '--'], ['37', 'Snore', 'Normal', '50', '100'], ['43', 'Blizzard', 'Ice', '110', '70'], ['49', 'Sheer Cold', 'Ice', '--', '--']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
sealeo-4,4,0x99FFFF,"[['1', 'Encore', 'Normal', '--', '100'], ['1', 'Growl', 'Normal', '--', '100'], ['1', 'Powder Snow', 'Ice', '40', '100'], ['1', 'Water Gun', 'Water', '40', '100'], ['7', 'Encore', 'Normal', '--', '100'], ['13', 'Ice Ball', 'Ice', '30', '90'], ['19', 'Body Slam', 'Normal', '85', '100'], ['25', 'Aurora Beam', 'Ice', '65', '100'], ['31', 'Hail', 'Ice', '--', '--'], ['32', 'Swagger', 'Normal', '--', '85'], ['39', 'Rest', 'Psychic', '--', '--'], ['39', 'Snore', 'Normal', '50', '100'], ['47', 'Blizzard', 'Ice', '110', '70'], ['55', 'Sheer Cold', 'Ice', '--', '--']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
walrein-4,4,0x99FFFF,"[['1', 'Crunch', 'Dark', '80', '100'], ['1', 'Encore', 'Normal', '--', '100'], ['1', 'Growl', 'Normal', '--', '100'], ['1', 'Powder Snow', 'Ice', '40', '100'], ['1', 'Water Gun', 'Water', '40', '100'], ['7', 'Encore', 'Normal', '--', '100'], ['13', 'Ice Ball', 'Ice', '30', '90'], ['19', 'Body Slam', 'Normal', '85', '100'], ['25', 'Aurora Beam', 'Ice', '65', '100'], ['31', 'Hail', 'Ice', '--', '--'], ['32', 'Swagger', 'Normal', '--', '85'], ['39', 'Rest', 'Psychic', '--', '--'], ['39', 'Snore', 'Normal', '50', '100'], ['44', 'Ice Fang', 'Ice', '65', '95'], ['52', 'Blizzard', 'Ice', '110', '70'], ['65', 'Sheer Cold', 'Ice', '--', '--']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
clamperl-4,4,0x3399FF,"[['1', 'Clamp', 'Water', '35', '85'], ['1', 'Iron Defense', 'Steel', '--', '--'], ['1', 'Water Gun', 'Water', '40', '100'], ['1', 'Whirlpool', 'Water', '35', '85']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
huntail-4,4,0x3399FF,"[['1', 'Whirlpool', 'Water', '35', '85'], ['6', 'Bite', 'Dark', '60', '100'], ['10', 'Screech', 'Normal', '--', '85'], ['15', 'Water Pulse', 'Water', '60', '100'], ['19', 'Scary Face', 'Normal', '--', '100'], ['24', 'Ice Fang', 'Ice', '65', '95'], ['28', 'Brine', 'Water', '65', '100'], ['33', 'Baton Pass', 'Normal', '--', '--'], ['37', 'Dive', 'Water', '80', '100'], ['42', 'Crunch', 'Dark', '80', '100'], ['46', 'Aqua Tail', 'Water', '90', '90'], ['51', 'Hydro Pump', 'Water', '110', '80']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
gorebyss-4,4,0x3399FF,"[['1', 'Whirlpool', 'Water', '35', '85'], ['6', 'Confusion', 'Psychic', '50', '100'], ['10', 'Agility', 'Psychic', '--', '--'], ['15', 'Water Pulse', 'Water', '60', '100'], ['19', 'Amnesia', 'Psychic', '--', '--'], ['24', 'Aqua Ring', 'Water', '--', '--'], ['28', 'Captivate', 'Normal', '--', '100'], ['33', 'Baton Pass', 'Normal', '--', '--'], ['37', 'Dive', 'Water', '80', '100'], ['42', 'Psychic', 'Psychic', '90', '100'], ['46', 'Aqua Tail', 'Water', '90', '90'], ['51', 'Hydro Pump', 'Water', '110', '80']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
relicanth-4,4,0x3399FF,"[['1', 'Harden', 'Normal', '--', '--'], ['1', 'Tackle', 'Normal', '40', '100'], ['8', 'Water Gun', 'Water', '40', '100'], ['15', 'Rock Tomb', 'Rock', '60', '95'], ['22', 'Yawn', 'Normal', '--', '--'], ['29', 'Take Down', 'Normal', '90', '85'], ['36', 'Mud Sport', 'Ground', '--', '--'], ['43', 'Ancient Power', 'Rock', '60', '100'], ['50', 'Double-Edge', 'Normal', '120', '100'], ['57', 'Dive', 'Water', '80', '100'], ['64', 'Rest', 'Psychic', '--', '--'], ['71', 'Hydro Pump', 'Water', '110', '80'], ['78', 'Head Smash', 'Rock', '150', '80']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
luvdisc-4,4,0x3399FF,"[['1', 'Tackle', 'Normal', '40', '100'], ['4', 'Charm', 'Fairy', '--', '100'], ['7', 'Water Gun', 'Water', '40', '100'], ['9', 'Agility', 'Psychic', '--', '--'], ['14', 'Take Down', 'Normal', '90', '85'], ['17', 'Lucky Chant', 'Normal', '--', '--'], ['22', 'Attract', 'Normal', '--', '100'], ['27', 'Sweet Kiss', 'Fairy', '--', '75'], ['31', 'Water Pulse', 'Water', '60', '100'], ['37', 'Aqua Ring', 'Water', '--', '--'], ['40', 'Captivate', 'Normal', '--', '100'], ['46', 'Flail', 'Normal', '--', '100'], ['51', 'Safeguard', 'Normal', '--', '--']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
bagon-4,4,0x003399,"[['1', 'Rage', 'Normal', '20', '100'], ['5', 'Bite', 'Dark', '60', '100'], ['10', 'Leer', 'Normal', '--', '100'], ['16', 'Headbutt', 'Normal', '70', '100'], ['20', 'Focus Energy', 'Normal', '--', '--'], ['25', 'Ember', 'Fire', '40', '100'], ['31', 'Dragon Breath', 'Dragon', '60', '100'], ['35', 'Zen Headbutt', 'Psychic', '80', '90'], ['40', 'Scary Face', 'Normal', '--', '100'], ['46', 'Crunch', 'Dark', '80', '100'], ['50', 'Dragon Claw', 'Dragon', '80', '100'], ['55', 'Double-Edge', 'Normal', '120', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
shelgon-4,4,0x003399,"[['1', 'Bite', 'Dark', '60', '100'], ['1', 'Headbutt', 'Normal', '70', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Rage', 'Normal', '20', '100'], ['5', 'Bite', 'Dark', '60', '100'], ['10', 'Leer', 'Normal', '--', '100'], ['16', 'Headbutt', 'Normal', '70', '100'], ['20', 'Focus Energy', 'Normal', '--', '--'], ['25', 'Ember', 'Fire', '40', '100'], ['30', 'Protect', 'Normal', '--', '--'], ['32', 'Dragon Breath', 'Dragon', '60', '100'], ['37', 'Zen Headbutt', 'Psychic', '80', '90'], ['43', 'Scary Face', 'Normal', '--', '100'], ['50', 'Crunch', 'Dark', '80', '100'], ['55', 'Dragon Claw', 'Dragon', '80', '100'], ['61', 'Double-Edge', 'Normal', '120', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
salamence-4,4,0x003399,"[['1', 'Bite', 'Dark', '60', '100'], ['1', 'Fire Fang', 'Fire', '65', '95'], ['1', 'Headbutt', 'Normal', '70', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Rage', 'Normal', '20', '100'], ['1', 'Thunder Fang', 'Electric', '65', '95'], ['5', 'Bite', 'Dark', '60', '100'], ['10', 'Leer', 'Normal', '--', '100'], ['16', 'Headbutt', 'Normal', '70', '100'], ['20', 'Focus Energy', 'Normal', '--', '--'], ['25', 'Ember', 'Fire', '40', '100'], ['30', 'Protect', 'Normal', '--', '--'], ['32', 'Dragon Breath', 'Dragon', '60', '100'], ['37', 'Zen Headbutt', 'Psychic', '80', '90'], ['43', 'Scary Face', 'Normal', '--', '100'], ['50', 'Fly', 'Flying', '90', '95'], ['53', 'Crunch', 'Dark', '80', '100'], ['61', 'Dragon Claw', 'Dragon', '80', '100'], ['70', 'Double-Edge', 'Normal', '120', '100']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
beldum-4,4,0x999999,"[['1', 'Take Down', 'Normal', '90', '85']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
metang-4,4,0x999999,"[['1', 'Confusion', 'Psychic', '50', '100'], ['1', 'Magnet Rise', 'Electric', '--', '--'], ['1', 'Metal Claw', 'Steel', '50', '95'], ['1', 'Take Down', 'Normal', '90', '85'], ['20', 'Confusion', 'Psychic', '50', '100'], ['20', 'Metal Claw', 'Steel', '50', '95'], ['24', 'Scary Face', 'Normal', '--', '100'], ['28', 'Pursuit', 'Dark', '40', '100'], ['32', 'Bullet Punch', 'Steel', '40', '100'], ['36', 'Psychic', 'Psychic', '90', '100'], ['40', 'Iron Defense', 'Steel', '--', '--'], ['44', 'Agility', 'Psychic', '--', '--'], ['48', 'Meteor Mash', 'Steel', '90', '90'], ['52', 'Zen Headbutt', 'Psychic', '80', '90'], ['56', 'Hyper Beam', 'Normal', '150', '90']]","['Pokémon Diamond', 'Pokémon Pearl', 'Pokémon Platinum', 'Pokémon HeartGold', 'Pokémon SoulSilver']"
